"","V1","V2","V3"
"46854",1515620218,12330,0.01594881
"46855",1515620227,12330,0.01851014
"46856",1515620261,12330,0.081103
"46857",1515620262,12330,0.02995702
"46858",1515620370,12330,0.00282563
"46859",1515620520,12330,0.00303406
"46860",1515620671,12330,0.01514274
"46861",1515620672,12329.56,0.00054
"46862",1515620987,12330,0.00273688
"46863",1515620989,12330,0.00273688
"46864",1515621050,12330,0.00791721
"46865",1515621057,12330,0.00791721
"46866",1515621061,12330,0.00014536
"46867",1515621066,12330,0.01231539
"46868",1515621135,12329.56,0.01482
"46869",1515621159,12330,0.00817032
"46870",1515621295,12330,0.00807761
"46871",1515621297,12330,0.00807761
"46872",1515621305,12330,0.00707506
"46873",1515621311,12330,0.00707506
"46874",1515621541,12330,0.00304789
"46875",1515621544,12330,0.003054
"46876",1515621730,12329.56,0.00112
"46877",1515622042,12330,0.0004001
"46878",1515622416,12330,0.00408516
"46879",1515622451,12330,0.00187589
"46880",1515622492,12300.47,0.01404
"46881",1515622544,12330,0.01001199
"46882",1515622567,12330,0.00026289
"46883",1515622569,12330,0.00134868
"46884",1515622608,12330,0.00096432
"46885",1515622693,12330,0.00291226
"46886",1515622756,12330,0.00405499
"46887",1515622783,12330,0.00567721
"46888",1515622987,12301.32,0.01134
"46889",1515623553,12320.62,0.00071
"46890",1515624137,12305.33,0.00423
"46891",1515624270,12208.67,0.00820605
"46892",1515624340,12330,0.06849912
"46893",1515624340,12356,0.01257735
"46894",1515624747,12266.93,0.00526
"46895",1515625256,12314.8,0.00758
"46896",1515625992,12333.43,0.01044
"46897",1515626617,12356,0.00183903
"46898",1515626620,12356,0.00183903
"46899",1515626624,12320.2,0.00136
"46900",1515627052,12330,0.01780696
"46901",1515627052,12330,0.00201872
"46902",1515627053,12330,0.00201872
"46903",1515627053,12330,0.01780696
"46904",1515627054,12330,0.00084684
"46905",1515627252,12326.17,0.00453
"46906",1515627485,12330,0.407272
"46907",1515627487,12330,0.0522298
"46908",1515627724,12353.56,0.00871
"46909",1515627909,12356,0.00016692
"46910",1515628300,12395.35,0.01075
"46911",1515628324,12404,0.01594881
"46912",1515628324,12409,0.104291
"46913",1515628324,12410,0.28426219
"46914",1515628324,12410,0.458132
"46915",1515628339,12410,0.407296
"46916",1515628339,12410,0.456549
"46917",1515628366,12410,0.38368183
"46918",1515628718,12410,1e-08
"46919",1515628812,12547.15,0.00061
"46920",1515629005,12570,0.00084898
"46921",1515629419,12546.2,0.00436
"46922",1515629680,12570,0.00465315
"46923",1515629680,12599.99,0.01630191
"46924",1515629683,12599.99,0.00475922
"46925",1515629960,12762.53,0.00015174
"46926",1515629989,12681.25,0.0075
"46927",1515630550,12694.58,0.00343
"46928",1515631050,12657.67,0.01273
"46929",1515631137,12599.99,1e-08
"46930",1515631137,12509.71,0.13212901
"46931",1515631222,12565.95,0.03062882
"46932",1515631231,12565.95,0.01120564
"46933",1515631235,12565.95,0.00409961
"46934",1515631239,12565.95,0.00149986
"46935",1515631242,12565.95,0.00054873
"46936",1515631257,12565.95,0.00020075
"46937",1515631532,12599.77,0.00416
"46938",1515632021,12573.61,0.01467
"46939",1515632618,12523.68,0.0094
"46940",1515633427,12452.02,0.01141
"46941",1515633693,12334.54,0.00165404
"46942",1515633905,12508.25,0.00484
"46943",1515634487,12494.31,0.00298
"46944",1515635095,12358.95,0.0041
"46945",1515635606,12402.27,0.00692
"46946",1515636046,12449.39,0.00473
"46947",1515636663,12401.4,0.01044
"46948",1515637234,12434.38,0.00207
"46949",1515637804,12424.23,0.003
"46950",1515638350,12414.82,0.00604
"46951",1515638839,12394.4,0.00433
"46952",1515639381,12310,0.01211
"46953",1515639831,12255.72,0.00562
"46954",1515640538,12159.32,0.00384
"46955",1515641019,12144.5,0.00096
"46956",1515641548,12149.29,0.00483
"46957",1515642101,12144.31,0.01085
"46958",1515642701,12129.97,0.00305
"46959",1515642757,12158.01,0.00199775
"46960",1515642844,12100,4.5e-07
"46961",1515642882,12000,0.00099996
"46962",1515643233,12035.27,0.0115
"46963",1515643859,12060.41,0.01396
"46964",1515644443,12000,0.01774857
"46965",1515644443,12000,0.00100417
"46966",1515644443,12000,0.03333333
"46967",1515644465,12000,0.00539371
"46968",1515644481,11949.99,0.00702
"46969",1515644932,11999.99,0.00188
"46970",1515645039,11900,0.00046379
"46971",1515645251,11900,0.00289755
"46972",1515645317,11800,0.18064516
"46973",1515645489,11849.99,0.00783
"46974",1515645534,11800,0.05867341
"46975",1515645990,11849.99,0.01025
"46976",1515646465,11849.99,0.01236
"46977",1515647015,11885.18,0.01306
"46978",1515647140,11900,0.00055245
"46979",1515647750,12085.57,0.01486
"46980",1515648230,12118.35,0.01453
"46981",1515648816,12410.05,0.01115
"46982",1515649433,12165.55,0.00434
"46983",1515649951,12102.82,0.00377
"46984",1515650432,12075.17,0.0116
"46985",1515651139,12162.4,0.0099
"46986",1515651766,12207.95,0.00116
"46987",1515652132,12181.13,0.01041836
"46988",1515652235,12230.68,0.01075
"46989",1515652749,12223.11,0.00781
"46990",1515653304,12168.36,0.00011
"46991",1515653867,12161.06,0.00567
"46992",1515654457,12077,0.01061
"46993",1515655053,12081.36,0.00391
"46994",1515655629,12218.84,0.00997
"46995",1515656200,12206.74,0.00405
"46996",1515656690,12247.03,0.01084
"46997",1515657136,12247.03,0.00641327
"46998",1515657137,12247.03,0.00200002
"46999",1515657139,12247.03,0.00938
"47000",1515657233,12301.01,0.00618
"47001",1515657430,12247.03,0.01489458
"47002",1515657470,12247.03,0.02284396
"47003",1515657472,12108.64,0.01176759
"47004",1515657474,12108.64,0.01007255
"47005",1515657478,12108.64,0.00073283
"47006",1515657479,12108.64,0.00491758
"47007",1515657480,12108.64,0.01345605
"47008",1515657483,12108.64,0.01645928
"47009",1515657486,12084.33,0.02195557
"47010",1515657491,12099.77,0.03291866
"47011",1515657493,12099.77,0.00254908
"47012",1515657769,12242.15,0.00376
"47013",1515658061,12205.52,0.00200002
"47014",1515658431,12266.94,0.00698
"47015",1515658903,12232.2,0.00928
"47016",1515658994,12227.73,0.00200002
"47017",1515659447,12200.77,0.0031
"47018",1515659572,12200.73,0.01066644
"47019",1515659716,12200.73,0.00179042
"47020",1515659883,12178.88,0.00145597
"47021",1515659967,12190.16,0.00252
"47022",1515659997,12179.61,0.00433609
"47023",1515660144,12177.88,0.00169016
"47024",1515660145,12177.88,0.00388295
"47025",1515660501,12227.57,0.01231
"47026",1515660771,12203.82,0.00211462
"47027",1515661140,12240.02,0.0129
"47028",1515661671,12175.74,0.00775
"47029",1515662166,12240.02,0.01115835
"47030",1515662269,12194.18,0.00365
"47031",1515662737,12101.35,0.10769254
"47032",1515662900,12185.46,0.00041
"47033",1515663394,12167.07,0.0061
"47034",1515663936,12160.43,0.00897
"47035",1515664487,12128.97,0.0037
"47036",1515665027,12104.99,0.01487
"47037",1515665497,12000,0.05
"47038",1515665497,11974.61,0.334621
"47039",1515665497,11974.61,0.267764
"47040",1515665497,11974.61,0.12672233
"47041",1515665612,12038.77,0.00546
"47042",1515666105,12010.52,0.01336
"47043",1515666609,11951.58,0.01402
"47044",1515667061,11971.41,0.01165
"47045",1515667373,11892.66,0.00420427
"47046",1515667456,11872.05,0.04064696
"47047",1515667553,11951.3,0.01251
"47048",1515667811,12010.52,0.00208983
"47049",1515667977,11838.74,0.00060672
"47050",1515668079,11917.86,0.00305
"47051",1515668082,11825.2,0.00010495
"47052",1515668571,11905.25,0.0048
"47053",1515668857,12000.98,0.00452306
"47054",1515669015,12010.52,0.04163017
"47055",1515669297,11888.65,0.00473
"47056",1515669743,11887.43,0.0037
"47057",1515670399,11892.41,0.0107
"47058",1515670741,11838.18,0.00199988
"47059",1515670948,11950.38,0.01405
"47060",1515671035,11905.66,0.0019998
"47061",1515671417,11978.95,0.00082
"47062",1515671540,12000,0.1
"47063",1515671540,12010.52,0.03416
"47064",1515671855,12080.17,0.002
"47065",1515671855,12080.17,0.002
"47066",1515671856,12080.78,0.002
"47067",1515671856,12080.78,0.002
"47068",1515671857,12080.78,0.002
"47069",1515671858,12080.78,0.002
"47070",1515671858,12080.78,0.002
"47071",1515672008,12141.65,0.01012
"47072",1515672031,12007.59,0.408036
"47073",1515672031,12006.67,0.103174
"47074",1515672031,12006.64,0.34357
"47075",1515672232,12084.01,0.00118176
"47076",1515672250,12084.01,0.00010136
"47077",1515672588,12199.22,0.00766
"47078",1515672925,12143.79,0.04152609
"47079",1515673165,12238.14,0.0135
"47080",1515673777,12258.75,0.00451
"47081",1515674373,12267.49,0.00462
"47082",1515674876,12284.99,0.00963
"47083",1515675412,12284.99,0.01628003
"47084",1515675429,12252.87,0.00571
"47085",1515675739,12189.03,0.22644344
"47086",1515675803,12188.96,0.03286635
"47087",1515675807,12188.96,0.02069603
"47088",1515675906,12284.99,0.0170533
"47089",1515675906,12390,0.03416312
"47090",1515675906,12396.78,0.406278
"47091",1515675906,12396.78,0.36750558
"47092",1515675989,12292.02,0.0126
"47093",1515676078,12180,0.01421172
"47094",1515676756,12286.7,0.00445
"47095",1515677216,12286.7,0.00149159
"47096",1515677294,12293.35,0.01245
"47097",1515677644,12286.7,0.01884841
"47098",1515677943,12239.99,0.00962
"47099",1515678002,12180,0.01099353
"47100",1515678002,11839.99,0.14620469
"47101",1515678487,12068.86,0.01044
"47102",1515678627,12150,0.00411522
"47103",1515678803,12150,0.01646008
"47104",1515678979,12150,0.00749125
"47105",1515679032,12065.72,0.00203
"47106",1515679590,12065.72,0.01425
"47107",1515679651,12150,0.00411522
"47108",1515680035,11981.45,0.00422288
"47109",1515680036,11981.45,1e-07
"47110",1515680037,11971.09,0.01289525
"47111",1515680096,12008.73,0.01406498
"47112",1515680158,12150,0.0049571
"47113",1515680164,12150,0.00497356
"47114",1515680213,12150,0.00354969
"47115",1515680371,12048.6,0.00724
"47116",1515680602,11964.64,0.01496383
"47117",1515680607,11964.64,0.01617234
"47118",1515680616,11979.7,0.00650908
"47119",1515680642,12150,0.00283446
"47120",1515680651,12150,0.00676286
"47121",1515680699,11953.79,0.00819897
"47122",1515680881,12050.4,0.01157
"47123",1515680965,12149.99,0.00564969
"47124",1515680966,12150,0.0166055
"47125",1515680967,12150,0.0166055
"47126",1515680970,12150,0.00772612
"47127",1515680970,12150,0.01453364
"47128",1515681259,12149.99,4.2e-07
"47129",1515681327,11924.23,0.00575472
"47130",1515681339,11920.15,0.08472787
"47131",1515681364,11924.04,0.0440636
"47132",1515681417,12041.91,0.00694
"47133",1515681809,11934.97,0.01882314
"47134",1515681974,12051.72,0.00582
"47135",1515681998,12149.99,0.00575472
"47136",1515681998,12150,0.00247573
"47137",1515682588,12066.27,0.01098
"47138",1515682716,12029.16,0.0044338
"47139",1515682771,12150,0.23164433
"47140",1515682828,12150,0.00699588
"47141",1515683134,12150,0.01481481
"47142",1515683216,12139.99,0.00694
"47143",1515683338,12150,0.06783905
"47144",1515683338,12185.19,0.00511433
"47145",1515683376,12185.19,0.00060283
"47146",1515683555,12150,0.00574982
"47147",1515683559,12150,6.56e-06
"47148",1515683559,12147.04,0.01764039
"47149",1515683612,12156.37,0.00335781
"47150",1515683619,12405.34,0.29632722
"47151",1515683741,12392.95,0.00806
"47152",1515683937,12392.95,0.04
"47153",1515683951,12392.95,0.00015079
"47154",1515683971,12392.95,0.00015079
"47155",1515683984,12392.95,4.393e-05
"47156",1515683984,12147.04,0.00123487
"47157",1515683987,12147,0.0170802
"47158",1515683988,12147,0.01511655
"47159",1515684019,12120.37,0.0007411
"47160",1515684019,12133.68,0.00468
"47161",1515684104,12138.65,0.105726
"47162",1515684104,12138.62,0.176203
"47163",1515684104,12138.02,0.405494
"47164",1515684104,12137.94,0.12100678
"47165",1515684638,12267.04,0.00316
"47166",1515684751,12267.04,0.00023561
"47167",1515685013,12375.11,0.02796444
"47168",1515685072,12375.11,0.00532108
"47169",1515685074,12375.11,1.221e-05
"47170",1515685122,12248.56,0.00388
"47171",1515685611,12287.74,0.0032
"47172",1515686114,12273.24,0.01434
"47173",1515686425,12351.78,0.04047999
"47174",1515686546,12273.24,0.02199908
"47175",1515686658,12171.02,0.0095
"47176",1515687326,12273.24,0.00320618
"47177",1515687326,12323.64,0.04027298
"47178",1515687419,12190.72,0.00276
"47179",1515687594,12059.91,0.01100456
"47180",1515687710,12328.96,0.0020317
"47181",1515687956,12328.96,0.00166765
"47182",1515687957,12328.96,0.02365767
"47183",1515688037,12331.47,0.00904
"47184",1515688368,12335.56,0.00556
"47185",1515688455,12328.96,0.00315037
"47186",1515688953,12356.86,0.00484
"47187",1515689546,12377.93,0.0126
"47188",1515689549,12356.86,0.0080922
"47189",1515689558,12356.86,4.7e-07
"47190",1515689664,12356.86,0.01459409
"47191",1515689726,12356.86,0.03792087
"47192",1515689996,12168.81,0.00204
"47193",1515690038,12287.72,0.08138206
"47194",1515690444,12114.01,0.00742
"47195",1515691001,12115.15,0.01153
"47196",1515691554,12119.61,0.00266
"47197",1515691970,12183.38,0.00173
"47198",1515692228,12235.88,0.457365
"47199",1515692228,12245.76,0.33427
"47200",1515692228,12252.35,0.407356
"47201",1515692228,12252.36,0.451194
"47202",1515692228,12252.36,0.38234183
"47203",1515692544,12183.17,0.01258
"47204",1515692635,12263.1,0.01289967
"47205",1515693045,12200,0.00869792
"47206",1515693045,12010,0.00407993
"47207",1515693045,12006,0.00291521
"47208",1515693045,12001.03,0.101461
"47209",1515693045,12001.02,0.179051
"47210",1515693045,12000,0.16666667
"47211",1515693045,12000,0.00833333
"47212",1515693045,12000,0.01666667
"47213",1515693091,12119.7,0.01195
"47214",1515693111,12000.84,0.401121
"47215",1515693632,12112.58,0.00095
"47216",1515694159,12177.89,0.00043
"47217",1515694707,12178.86,0.00868
"47218",1515694739,12112.58,0.00404538
"47219",1515694739,12012.23,0.00595462
"47220",1515695224,12129.03,0.01501
"47221",1515695404,12000,0.00173531
"47222",1515695406,12000,0.00161812
"47223",1515695557,12000,0.00166492
"47224",1515695740,12000,0.00059333
"47225",1515695762,11992.49,0.00988
"47226",1515695837,12000,0.00120333
"47227",1515695848,12000,0.00200827
"47228",1515695849,12000,0.00200827
"47229",1515695850,12000,0.00200827
"47230",1515695850,12000,0.0716325
"47231",1515695850,12000,0.00200827
"47232",1515695856,12000,0.07563583
"47233",1515695883,12000,0.07774583
"47234",1515695900,12000,0.05990333
"47235",1515695900,12000,0.01156389
"47236",1515696069,12000,0.025
"47237",1515696292,11992.49,0.0015
"47238",1515696696,12000,0.00017383
"47239",1515696797,11992.49,0.00612
"47240",1515697244,11900,0.0086134
"47241",1515697262,11949.99,0.00263
"47242",1515697589,12000,0.04166667
"47243",1515697809,11963.9,0.01005
"47244",1515698241,12000,0.08333333
"47245",1515698242,12000,0.03849667
"47246",1515698261,11962.97,0.00618
"47247",1515698586,12000,3e-08
"47248",1515698586,12075,0.00828154
"47249",1515698751,12075,0.00198012
"47250",1515698925,11987.83,0.00886
"47251",1515699068,12075,0.00593043
"47252",1515699331,12075,0.012
"47253",1515699489,12075,0.00085217
"47254",1515699548,11986.99,0.01041
"47255",1515699605,12074,0.00198029
"47256",1515699998,11936.9,0.02887517
"47257",1515700058,11846.54,0.01294
"47258",1515700247,11921.52,0.00268958
"47259",1515700474,12026.2,0.00781921
"47260",1515700478,12026.2,0.00781921
"47261",1515700620,11913.13,0.00878
"47262",1515700987,11840,0.00895193
"47263",1515700987,11840,0.00471198
"47264",1515700989,11840,0.00675494
"47265",1515701003,11840,6.7e-07
"47266",1515701082,11806.96,0.00198
"47267",1515701652,11796.99,0.00253
"47268",1515702142,11796.99,0.00138
"47269",1515702195,11840,0.00633445
"47270",1515702240,11754,0.07090293
"47271",1515702240,11754,0.0141742
"47272",1515702300,11840,0.0011647
"47273",1515702377,11840,0.08329476
"47274",1515702380,11840,0.38878657
"47275",1515702401,12055,0.0011647
"47276",1515702626,11865.08,0.00954
"47277",1515702824,11800,0.01005832
"47278",1515702846,11800,0.38994168
"47279",1515702999,11974.43,0.00981426
"47280",1515703178,11968.32,0.01081
"47281",1515703705,11952.77,0.00961
"47282",1515704249,11979.37,0.01048
"47283",1515704316,11950.77,0.00689191
"47284",1515704791,11969.8,0.0012
"47285",1515704897,11872.59,0.01813158
"47286",1515704899,11872.59,0.00604379
"47287",1515704962,11872.54,0.01796271
"47288",1515705019,11880.89,0.00172632
"47289",1515705032,11887.72,0.00172632
"47290",1515705045,11888.14,0.00172632
"47291",1515705056,11889.46,0.01813158
"47292",1515705057,11889.46,0.00172632
"47293",1515705057,11889.46,0.00151086
"47294",1515705328,11966.01,0.01092
"47295",1515705809,11966.01,0.00083554
"47296",1515705840,11998,0.00326
"47297",1515705841,11966.01,1.6e-07
"47298",1515706373,11922.38,0.00054
"47299",1515706690,11800,0.01122055
"47300",1515706691,11800,0.00567945
"47301",1515706692,11795.59,0.00151116
"47302",1515706826,11792.98,0.01842113
"47303",1515706881,11792.98,0.03113707
"47304",1515706930,11881.56,0.00124
"47305",1515707063,11754,2.9e-07
"47306",1515707063,11750.94,0.00689162
"47307",1515707341,11750.94,0.0373
"47308",1515707499,11860.5,0.00124
"47309",1515707969,11937.96,0.00012
"47310",1515708543,11909.47,0.01053
"47311",1515708686,11789.27,0.402916
"47312",1515708761,11753.09,0.402691
"47313",1515708775,11752.76,0.08353172
"47314",1515708995,11852.19,0.01321
"47315",1515709540,11813.91,0.00387
"47316",1515710153,11790.41,0.00864
"47317",1515710190,11825,0.00019863
"47318",1515710323,11807.37,0.00192158
"47319",1515710633,11771.35,0.00215
"47320",1515711063,11750.94,0.00425498
"47321",1515711063,11750.94,0.04089804
"47322",1515711186,11768.4,0.0099
"47323",1515711258,11750.94,3.4e-07
"47324",1515711681,11777.44,0.00018474
"47325",1515711694,11776.33,0.04505563
"47326",1515711760,11691.18,0.00401
"47327",1515712349,11710.81,0.01102
"47328",1515712463,11691.18,0.32827404
"47329",1515712469,11728.14,0.00313423
"47330",1515712861,11709.65,0.01133
"47331",1515712902,11691.18,0.105156
"47332",1515712997,11691.18,0.088
"47333",1515713418,11758.08,0.01325
"47334",1515713913,11753.23,0.00774
"47335",1515714450,11742.38,0.00403
"47336",1515714979,11742.27,0.01095
"47337",1515715492,11728.72,0.00955
"47338",1515715993,11691.18,0.00208038
"47339",1515716074,11704.44,0.01358
"47340",1515716439,11691.18,0.03246422
"47341",1515716475,11694.38,0.00964
"47342",1515716584,11691.18,3e-08
"47343",1515716883,11600,0.01
"47344",1515716883,11500,0.01
"47345",1515716883,11500,0.03617391
"47346",1515716883,11500,0.00434783
"47347",1515716883,11500,0.08695652
"47348",1515716883,11495.61,0.025
"47349",1515716883,11424,0.05479692
"47350",1515716883,11421.4,0.32932482
"47351",1515716947,11635.62,0.03156901
"47352",1515716996,11518.64,0.01305
"47353",1515717516,11514.06,0.00265
"47354",1515717747,11414.48,0.176577
"47355",1515717747,11414.48,0.107414
"47356",1515717747,11414.45,0.426359
"47357",1515718010,11528.73,0.00932
"47358",1515718486,11580.01,0.00527
"47359",1515719012,11479.7,0.0071
"47360",1515719378,11400,0.00613235
"47361",1515719603,11516.79,0.00998
"47362",1515719634,11500,0.00072
"47363",1515720180,11510.9,0.00524
"47364",1515720652,11503.45,0.00296
"47365",1515721231,11540.87,0.01268
"47366",1515721706,11523.4,0.0091
"47367",1515722205,11511.59,0.00423
"47368",1515722677,11523.24,0.00981
"47369",1515723170,11512.31,0.00321
"47370",1515723598,11525.57,0.01347
"47371",1515724153,11532.63,0.01453
"47372",1515724757,11532.52,0.01312
"47373",1515725263,11519.73,0.01327
"47374",1515725801,11503.54,0.00481
"47375",1515726401,11538.75,0.00173
"47376",1515726876,11576.74,0.00972
"47377",1515727371,11617.81,0.00836
"47378",1515727874,11642.05,0.01458
"47379",1515728532,11711.32,0.01476
"47380",1515729065,11768.68,0.00482
"47381",1515729597,11768.68,0.00998
"47382",1515730108,11768.68,0.00906
"47383",1515730555,11768.68,0.00621
"47384",1515730866,11712.36,0.00653807
"47385",1515731082,11728.24,0.00851
"47386",1515731652,11730.49,0.00483
"47387",1515732160,11738.21,0.0032
"47388",1515732659,11743.18,0.01237
"47389",1515733154,11812.49,0.00136
"47390",1515733324,11825,0.00152209
"47391",1515733667,11812.49,0.00507
"47392",1515734179,11812.49,0.00588
"47393",1515734794,11818.74,0.00042
"47394",1515735291,11812.49,0.00727265
"47395",1515735300,11818.74,0.01034
"47396",1515735426,11825,0.02536997
"47397",1515735454,11825,0.01983879
"47398",1515735815,11812.49,0.00021
"47399",1515736406,11818.74,0.00427
"47400",1515736961,11818.74,0.00802
"47401",1515737306,11812.49,0.04232703
"47402",1515737422,11818.74,0.00714
"47403",1515737663,11825,0.01619366
"47404",1515737901,11818.74,0.00751
"47405",1515737946,11825,0.00016314
"47406",1515737970,11825,0.0240186
"47407",1515738392,11818.74,0.0094
"47408",1515738998,11818.74,0.00328
"47409",1515739543,11825,0.00944271
"47410",1515739572,11818.74,0.00057
"47411",1515740063,11818.74,0.01033
"47412",1515740621,11818.74,0.00151
"47413",1515740811,11825,0.00200235
"47414",1515741158,11818.74,0.00272
"47415",1515741573,11812.49,2e-07
"47416",1515741573,11800,0.03148989
"47417",1515741736,11812.49,0.00202
"47418",1515742220,11812.49,0.00073
"47419",1515742898,11812.49,0.01212
"47420",1515743052,11825,0.05797886
"47421",1515743410,11800.92,0.00204
"47422",1515743936,11781.63,0.00164
"47423",1515744460,11766.52,0.01215
"47424",1515744684,11706.12,0.00572454
"47425",1515744949,11773.64,0.01297
"47426",1515744958,11825,0.00403528
"47427",1515745533,11789.04,0.00286
"47428",1515746062,11789.04,0.01322
"47429",1515746222,11825,0.00565282
"47430",1515746599,11789.04,0.00208
"47431",1515747161,11789.04,0.012
"47432",1515747218,11825,0.00036807
"47433",1515747218,11825,0.00037027
"47434",1515747219,11825,0.00037248
"47435",1515747219,11825,0.00037471
"47436",1515747220,11825,0.00037695
"47437",1515747220,11825,0.00201196
"47438",1515747220,11825,0.0003792
"47439",1515747221,11825,0.00201196
"47440",1515747221,11825,0.00038147
"47441",1515747221,11825,0.00201196
"47442",1515747221,11825,0.00038375
"47443",1515747222,11825,0.00201196
"47444",1515747222,11825,0.00038605
"47445",1515747222,11825,0.00201196
"47446",1515747223,11825,0.00038836
"47447",1515747223,11825,0.00201196
"47448",1515747223,11825,0.00039068
"47449",1515747223,11825,0.00201196
"47450",1515747224,11825,0.00039302
"47451",1515747224,11825,0.00201196
"47452",1515747224,11825,0.00039537
"47453",1515747224,11825,0.00201196
"47454",1515747225,11825,0.00039774
"47455",1515747225,11825,0.00201196
"47456",1515747225,11825,0.00040012
"47457",1515747225,11825,0.00201196
"47458",1515747226,11825,0.00201196
"47459",1515747226,11825,0.00040251
"47460",1515747227,11825,0.00201196
"47461",1515747227,11825,0.00040492
"47462",1515747227,11825,0.00201196
"47463",1515747228,11825,0.00201196
"47464",1515747228,11825,0.00040734
"47465",1515747228,11825,0.00201196
"47466",1515747229,11825,0.00040978
"47467",1515747229,11825,0.00201196
"47468",1515747229,11825,0.00201196
"47469",1515747229,11825,0.00041223
"47470",1515747230,11825,0.00201196
"47471",1515747230,11825,0.0004147
"47472",1515747230,11825,0.00201196
"47473",1515747230,11825,0.00041718
"47474",1515747231,11825,0.00201196
"47475",1515747231,11825,0.00041968
"47476",1515747232,11825,0.00042219
"47477",1515747232,11825,0.00042472
"47478",1515747233,11825,0.00042726
"47479",1515747233,11825,0.00042982
"47480",1515747234,11825,0.00043239
"47481",1515747235,11825,0.00201196
"47482",1515747235,11825,0.01800413
"47483",1515747235,11825,0.00043498
"47484",1515747235,11825,0.00043758
"47485",1515747236,11825,0.0004402
"47486",1515747236,11825,0.00044283
"47487",1515747237,11825,0.00044548
"47488",1515747237,11825,0.01800413
"47489",1515747237,11825,0.00044814
"47490",1515747238,11825,0.00044884
"47491",1515747238,11825,0.00200315
"47492",1515747239,11825,0.00044955
"47493",1515747239,11825,0.00045026
"47494",1515747240,11825,0.00045097
"47495",1515747240,11825,0.00045168
"47496",1515747241,11825,0.00045239
"47497",1515747337,11825,0.00045346
"47498",1515747338,11825,0.00045454
"47499",1515747339,11825,0.00045562
"47500",1515747340,11825,0.0004567
"47501",1515747340,11825,0.00045778
"47502",1515747340,11825,0.00200475
"47503",1515747341,11825,0.00045887
"47504",1515747341,11825,0.00200475
"47505",1515747342,11825,0.00200475
"47506",1515747342,11825,0.00045996
"47507",1515747342,11825,0.00200475
"47508",1515747343,11825,0.00046105
"47509",1515747343,11825,0.00200475
"47510",1515747343,11825,0.00046214
"47511",1515747344,11825,0.00046324
"47512",1515747345,11825,0.00046434
"47513",1515747346,11825,0.00046544
"47514",1515747346,11825,0.00046655
"47515",1515747347,11825,0.00200475
"47516",1515747347,11825,0.00046766
"47517",1515747348,11825,0.00046877
"47518",1515747348,11825,0.00046988
"47519",1515747349,11825,0.000471
"47520",1515747350,11825,0.00047212
"47521",1515747350,11825,0.00200475
"47522",1515747350,11825,0.00047324
"47523",1515747351,11825,0.00047436
"47524",1515747351,11825,0.00047549
"47525",1515747352,11825,0.00047662
"47526",1515747353,11825,0.00047775
"47527",1515747353,11825,0.00047888
"47528",1515747354,11825,0.00200475
"47529",1515747354,11825,0.00018125
"47530",1515747355,11850,0.00029877
"47531",1515747646,11801.54,0.00365
"47532",1515747904,11850,0.01200833
"47533",1515748103,11801.54,0.00323
"47534",1515748583,11801.54,0.01418
"47535",1515749107,11753.1,0.00224077
"47536",1515749139,11801.54,0.00657
"47537",1515749235,11801.54,0.0121302
"47538",1515749387,11801.54,0.005
"47539",1515749387,11801.54,0.07473933
"47540",1515749649,11801.54,6e-08
"47541",1515749649,11753.1,0.00656116
"47542",1515749649,11678.82,0.29863522
"47543",1515749653,11740.39,0.0055
"47544",1515749907,11608.24,0.003031
"47545",1515750265,11704.86,0.01205
"47546",1515750619,11704.86,0.00664681
"47547",1515750635,11704.86,0.004999
"47548",1515750794,11704.86,0.0058198
"47549",1515750820,11704.86,8.1e-07
"47550",1515750820,11704.86,0.00600781
"47551",1515750841,11659,0.00297
"47552",1515751250,11802,0.01750804
"47553",1515751376,11715.25,0.00045
"47554",1515752040,11728.78,0.00032
"47555",1515752311,11715.39,0.00176898
"47556",1515752317,11802,0.07354262
"47557",1515752335,11736.86,0.00029056
"47558",1515752523,11767.29,0.00278
"47559",1515753079,11786.31,0.00315
"47560",1515753097,11778.77,0.23165484
"47561",1515753166,11774.02,0.00081441
"47562",1515753295,11802,0.00423657
"47563",1515753312,11802,0.00081173
"47564",1515753518,11782.89,0.00648
"47565",1515753580,11802,0.06974046
"47566",1515753581,11802,0.06974046
"47567",1515753582,11802,0.06974046
"47568",1515753583,11802,0.06974046
"47569",1515753583,11802,0.06974046
"47570",1515753584,11802,0.05519818
"47571",1515753588,11802,5.6e-07
"47572",1515753588,11850,0.01814623
"47573",1515753589,11850,0.00355833
"47574",1515754003,11798.74,0.01244
"47575",1515754520,11804.79,0.01107
"47576",1515755111,11783.49,0.01098
"47577",1515755344,11850,1.7e-07
"47578",1515755344,11972.77,0.04697256
"47579",1515755659,11829.58,0.0057
"47580",1515756065,11821.46,0.00041727
"47581",1515756194,11960.51,0.00591
"47582",1515756678,11935.89,0.00683
"47583",1515757267,11931.61,0.00446
"47584",1515757539,12085.39,0.04137226
"47585",1515757685,11979.99,0.00794
"47586",1515758196,12081.24,0.24831888
"47587",1515758216,11970.31,0.00156
"47588",1515758835,11925.06,0.00673
"47589",1515759235,11819.77,0.00266057
"47590",1515759408,11923.78,0.01291
"47591",1515759887,11937.7,0.00926
"47592",1515759954,12066.44,0.01046456
"47593",1515760013,11826.35,0.00439692
"47594",1515760453,11984.63,0.00742
"47595",1515760454,11873.47,0.0038944
"47596",1515760457,11873.47,0.00229625
